Lastupdated,Status_Timestamp,Zone_Number,Status_Description,KerbsideID,Location
2025-08-08T19:05:39+10:00,2025-06-02T19:19:13+10:00,7571,Unoccupied,65648,"-37.813955063716854, 144.95648172021134"
2025-08-08T19:05:39+10:00,2025-06-02T16:00:27+10:00,7575,Unoccupied,65612,"-37.81385309104087, 144.95649940302036"
2025-08-08T19:05:39+10:00,2025-08-08T16:11:43+10:00,7561,Unoccupied,65817,"-37.808589230810036, 144.9709880020124"
2025-08-08T19:05:39+10:00,2025-08-08T17:44:20+10:00,7273,Unoccupied,50658,"-37.808117796663836, 144.97155150165665"
2025-08-08T19:05:39+10:00,2024-04-09T16:27:45+10:00,7718,Unoccupied,23810,"-37.801605221660694, 144.95655902048355"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:56+10:00,7719,Unoccupied,23813,"-37.80176581946087, 144.9565309645787"
2025-08-08T19:05:39+10:00,2025-08-08T19:00:09+10:00,7719,Unoccupied,23814,"-37.80181717195635, 144.95652170245594"
2025-08-08T19:05:39+10:00,2025-02-07T07:04:08+11:00,7712,Unoccupied,11369,"-37.80423505345237, 144.95544037250653"
2025-08-08T19:05:39+10:00,2025-02-07T08:24:21+11:00,7712,Unoccupied,11362,"-37.80406023380684, 144.9554717974239"
2025-08-08T19:05:39+10:00,2025-06-01T13:19:54+10:00,7712,Unoccupied,11398,"-37.805381355877714, 144.95523429232816"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:37+10:00,7553,Unoccupied,65490,"-37.81288436256271, 144.96053120913592"
2025-08-08T19:05:39+10:00,2025-08-08T15:41:39+10:00,7251,Unoccupied,16414,"-37.80969210017762, 144.98110249727094"
2025-08-08T19:05:39+10:00,2024-11-03T17:02:50+11:00,7302,Unoccupied,18113,"-37.81720084818549, 144.98204793367404"
2025-08-08T19:05:39+10:00,2024-11-03T16:03:14+11:00,7302,Unoccupied,17835,"-37.81793202872641, 144.98192272902065"
2025-08-08T19:05:39+10:00,2024-11-03T18:25:31+11:00,7302,Unoccupied,17827,"-37.81742582555694, 144.98200944553244"
2025-08-08T19:05:39+10:00,2024-11-03T18:21:08+11:00,7302,Unoccupied,17843,"-37.8183818821285, 144.98184481721051"
2025-08-08T19:05:39+10:00,2025-08-08T18:47:42+10:00,7716,Unoccupied,9423,"-37.80445590676054, 144.95744215690206"
2025-08-08T19:05:39+10:00,2024-10-01T14:06:07+10:00,7178,Unoccupied,13421,"-37.8196733381685, 144.94435930941012"
2025-08-08T19:05:39+10:00,2023-04-14T04:30:06+10:00,,Unoccupied,18040,"-37.811433965722195, 144.96126295380472"
2025-08-08T19:05:39+10:00,2025-08-08T18:48:06+10:00,7170,Unoccupied,13445,"-37.819595209964405, 144.94431238082225"
2025-08-08T19:05:39+10:00,2024-11-28T16:38:05+11:00,,Unoccupied,51160,"-37.81162336604581, 144.97044206146683"
2025-08-08T19:05:39+10:00,2025-08-07T19:04:43+10:00,7278,Unoccupied,5963,"-37.81212629805519, 144.97735350898935"
2025-08-08T19:05:39+10:00,2024-11-03T19:22:58+11:00,7270,Unoccupied,24598,"-37.81135528103131, 144.98616320615582"
2025-08-08T19:05:39+10:00,2024-11-03T18:56:20+11:00,7270,Unoccupied,24597,"-37.8113017031604, 144.98617226736098"
2025-08-08T19:05:39+10:00,2024-11-03T15:07:54+11:00,7255,Unoccupied,17937,"-37.811960654510244, 144.98755074018692"
2025-08-08T19:05:39+10:00,2024-11-03T18:01:45+11:00,7255,Unoccupied,17931,"-37.81191592850305, 144.98714581142826"
2025-08-08T19:05:39+10:00,2024-11-03T18:54:22+11:00,7255,Unoccupied,17941,"-37.811990471088336, 144.9878206933694"
2025-08-08T19:05:39+10:00,2024-11-03T16:18:37+11:00,7255,Unoccupied,17926,"-37.811878655988664, 144.98680837047692"
2025-08-08T19:05:39+10:00,2024-11-03T22:03:19+11:00,7255,Unoccupied,17942,"-37.81199767649973, 144.98788593223867"
2025-08-08T19:05:39+10:00,2025-08-08T18:41:18+10:00,7260,Unoccupied,20640,"-37.80934708421358, 144.97832227791164"
2025-08-08T19:05:39+10:00,2025-08-08T13:40:19+10:00,7258,Unoccupied,22948,"-37.810269603539936, 144.97812841896123"
2025-08-08T19:05:39+10:00,2025-08-08T14:48:42+10:00,7258,Unoccupied,22944,"-37.810550213731986, 144.9780820284193"
2025-08-08T19:05:39+10:00,2025-06-09T18:32:04+10:00,7258,Unoccupied,23030,"-37.81038397300706, 144.97834636455923"
2025-08-08T19:05:39+10:00,2025-08-08T17:14:02+10:00,7258,Unoccupied,23031,"-37.81033279265916, 144.9783550428363"
2025-08-08T19:05:39+10:00,2025-08-08T18:55:48+10:00,7258,Unoccupied,23015,"-37.81106362261997, 144.97823393449596"
2025-08-08T19:05:39+10:00,2025-08-08T18:14:21+10:00,7258,Unoccupied,23032,"-37.81028160871656, 144.9783637210504"
2025-08-08T19:05:39+10:00,2024-11-03T18:05:17+11:00,7271,Unoccupied,18146,"-37.8114174837515, 144.98858217388982"
2025-08-08T19:05:39+10:00,2024-11-03T16:51:21+11:00,7271,Unoccupied,18143,"-37.81130231619332, 144.98860190773735"
2025-08-08T19:05:39+10:00,2024-11-03T17:58:54+11:00,7271,Unoccupied,18148,"-37.8115326736643, 144.9885622630107"
2025-08-08T19:05:39+10:00,2025-08-08T18:55:25+10:00,7498,Unoccupied,67329,"-37.812212826455536, 144.95456474336925"
2025-08-08T19:05:39+10:00,2025-08-08T18:58:09+10:00,7438,Unoccupied,60730,"-37.82058682406095, 144.95714015346647"
2025-08-08T19:05:39+10:00,2025-08-08T18:45:58+10:00,,Unoccupied,60729,"-37.820568689248745, 144.95720553114228"
2025-08-08T19:05:39+10:00,2025-08-08T18:42:29+10:00,7763,Unoccupied,65017,"-37.80959410059695, 144.9711033282569"
2025-08-08T19:05:39+10:00,2025-08-08T17:55:07+10:00,7359,Unoccupied,61921,"-37.815027134564744, 144.96785393251673"
2025-08-08T19:05:39+10:00,2025-08-08T16:07:15+10:00,7474,Unoccupied,56723,"-37.81917079251646, 144.9568819224952"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:30+10:00,,Unoccupied,61822,"-37.81437430555558, 144.97008212001896"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:16+10:00,7425,Unoccupied,61546,"-37.81928553604228, 144.95764690502048"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:54+10:00,7331,Unoccupied,53815,"-37.81818609280648, 144.96280221763527"
2025-08-08T19:05:39+10:00,2025-08-08T18:18:26+10:00,,Unoccupied,53836,"-37.81793247863229, 144.962624060189"
2025-08-08T19:05:39+10:00,2024-04-09T15:27:04+10:00,7938,Unoccupied,23854,"-37.811789398330724, 144.9522699697347"
2025-08-08T19:05:39+10:00,2024-04-05T13:25:10+11:00,7076,Unoccupied,22331,"-37.805558555235734, 144.9662203026023"
2025-08-08T19:05:39+10:00,2024-04-05T13:09:27+11:00,7076,Unoccupied,22328,"-37.80571210758782, 144.96619362350773"
2025-08-08T19:05:39+10:00,2025-08-08T15:33:40+10:00,7725,Unoccupied,9610,"-37.80382681301337, 144.94939150979235"
2025-08-08T19:05:39+10:00,2025-08-08T17:56:41+10:00,7939,Unoccupied,57644,"-37.8099405203108, 144.95261297928766"
2025-08-08T19:05:39+10:00,2025-08-08T17:53:25+10:00,7939,Unoccupied,57643,"-37.80999043132775, 144.95263935688112"
2025-08-08T19:05:39+10:00,2025-08-08T17:30:33+10:00,7722,Unoccupied,11180,"-37.803361893890624, 144.9481784758012"
2025-08-08T19:05:39+10:00,2023-08-14T08:50:04+10:00,7025,Unoccupied,22895,"-37.80493703528678, 144.9615714574154"
2025-08-08T19:05:39+10:00,2025-08-08T16:45:14+10:00,7720,Unoccupied,12121,"-37.79875816331267, 144.9519117567694"
2025-08-08T19:05:39+10:00,2024-12-25T16:07:39+11:00,7163,Unoccupied,18575,"-37.81932623235019, 144.94863069427277"
2025-08-08T19:05:39+10:00,2024-11-14T18:58:39+11:00,7184,Unoccupied,20900,"-37.82105563700918, 144.94697668897598"
2025-08-08T19:05:39+10:00,2025-08-08T18:52:06+10:00,,Unoccupied,61534,"-37.81887307662266, 144.95908404503012"
2025-08-08T19:05:39+10:00,2023-12-13T18:44:31+11:00,,Unoccupied,6992,"-37.818980877119415, 144.95964572075712"
2025-08-08T19:05:39+10:00,2025-06-11T09:07:25+10:00,7208,Unoccupied,20612,"-37.821039942519995, 144.94543155629415"
2025-08-08T19:05:39+10:00,2025-08-08T17:13:10+10:00,7213,Unoccupied,16289,"-37.820413468220664, 144.9440488762877"
2025-08-08T19:05:39+10:00,2025-06-17T22:12:12+10:00,7161,Unoccupied,20576,"-37.8207263715705, 144.9513794593367"
2025-08-08T19:05:39+10:00,2025-06-17T22:58:14+10:00,7161,Unoccupied,20584,"-37.821280500924274, 144.95181595117137"
2025-08-08T19:05:39+10:00,2025-08-08T14:57:37+10:00,7178,Unoccupied,13392,"-37.82004729015223, 144.94306604520847"
2025-08-08T19:05:39+10:00,2025-08-08T17:44:03+10:00,7592,Unoccupied,53947,"-37.81843924035451, 144.9621548653592"
2025-08-08T19:05:39+10:00,2025-06-02T15:55:49+10:00,7577,Unoccupied,65616,"-37.81392473675294, 144.95624829743952"
2025-08-08T19:05:39+10:00,2025-06-02T18:22:36+10:00,7575,Unoccupied,65625,"-37.81414297118688, 144.9554777145556"
2025-08-08T19:05:39+10:00,2025-08-08T18:32:35+10:00,7561,Unoccupied,65818,"-37.808607878231, 144.970924044992"
2025-08-08T19:05:39+10:00,2024-11-03T16:50:20+11:00,7302,Unoccupied,18111,"-37.81708836890679, 144.98206749763708"
2025-08-08T19:05:39+10:00,2025-08-08T18:57:37+10:00,7721,Unoccupied,23984,"-37.80414913953174, 144.95736889663925"
2025-08-08T19:05:39+10:00,2025-08-08T18:39:08+10:00,7485,Unoccupied,56915,"-37.81682057459061, 144.95605201479813"
2025-08-08T19:05:39+10:00,2025-08-08T18:40:01+10:00,7485,Unoccupied,56916,"-37.81676388017977, 144.95602613698526"
2025-08-08T19:05:39+10:00,2025-08-08T18:52:46+10:00,7486,Unoccupied,56918,"-37.816652485915284, 144.9559753633596"
2025-08-08T19:05:39+10:00,2025-08-08T16:51:41+10:00,7254,Unoccupied,17446,"-37.810290412621754, 144.97537457602735"
2025-08-08T19:05:39+10:00,2024-04-05T02:52:18+11:00,7537,Unoccupied,63343,"-37.81767090350456, 144.95527914160846"
2025-08-08T19:05:39+10:00,2024-04-05T02:02:42+11:00,7537,Unoccupied,63342,"-37.81765243612145, 144.95534314989754"
2025-08-08T19:05:39+10:00,2025-08-08T18:59:30+10:00,,Unoccupied,64135,"-37.8165770103364, 144.95540522208717"
2025-08-08T19:05:39+10:00,2025-06-26T02:09:25+10:00,,Unoccupied,64138,"-37.81664256570643, 144.95517689751392"
2025-08-08T19:05:39+10:00,2025-08-08T18:49:46+10:00,,Unoccupied,62433,"-37.81884743600378, 144.9546404003079"
2025-08-08T19:05:39+10:00,2024-04-04T07:40:58+11:00,7076,Unoccupied,22322,"-37.80601878985087, 144.96614033993342"
2025-08-08T19:05:39+10:00,2024-03-21T22:18:01+11:00,7076,Unoccupied,22318,"-37.80623453198583, 144.966102850457"
2025-08-08T19:05:39+10:00,2024-03-29T21:08:17+11:00,,Unoccupied,24942,"-37.818011767618245, 144.96524469705673"
2025-08-08T19:05:39+10:00,2025-07-29T08:51:15+10:00,7245,Unoccupied,25018,"-37.809566869260756, 144.97521317651032"
2025-08-08T19:05:39+10:00,2025-08-07T17:25:55+10:00,7245,Unoccupied,25013,"-37.80945267735699, 144.97419720232637"
2025-08-08T19:05:39+10:00,2025-08-07T22:33:07+10:00,7245,Unoccupied,25008,"-37.80941438798977, 144.97384275406966"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:06+10:00,7644,Unoccupied,58116,"-37.81749654217096, 144.9535589917993"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:38+10:00,7241,Unoccupied,7495,"-37.80969185496776, 144.9776233391761"
2025-08-08T19:05:39+10:00,2025-08-08T18:59:11+10:00,7236,Unoccupied,7841,"-37.80977967410343, 144.9771881115722"
2025-08-08T19:05:39+10:00,2025-08-08T18:58:38+10:00,7236,Unoccupied,7484,"-37.809720936561604, 144.9766480671493"
2025-08-08T19:05:39+10:00,2025-08-08T18:51:22+10:00,7239,Unoccupied,7855,"-37.80996728967321, 144.97885293740686"
2025-08-08T19:05:39+10:00,2025-08-08T16:31:03+10:00,7239,Unoccupied,7875,"-37.81011601810408, 144.98020679577505"
2025-08-08T19:05:39+10:00,2025-08-08T18:53:58+10:00,7239,Unoccupied,7882,"-37.810166179630386, 144.9806603175337"
2025-08-08T19:05:39+10:00,2025-08-08T10:44:54+10:00,7239,Unoccupied,7867,"-37.81005605999914, 144.9796594959434"
2025-08-08T19:05:39+10:00,2025-08-08T14:30:38+10:00,7239,Unoccupied,7873,"-37.81010160888941, 144.9800763625421"
2025-08-08T19:05:39+10:00,2025-08-08T14:36:56+10:00,7237,Unoccupied,16430,"-37.81012648871534, 144.98162227087965"
2025-08-08T19:05:39+10:00,2025-08-08T15:01:13+10:00,7237,Unoccupied,16426,"-37.81008895306813, 144.98128503577414"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:38+10:00,7234,Unoccupied,16434,"-37.81016362422061, 144.98195629372287"
2025-08-08T19:05:39+10:00,2024-11-03T16:47:53+11:00,7246,Unoccupied,17568,"-37.81087397437736, 144.98685416441745"
2025-08-08T19:05:39+10:00,2024-11-03T18:49:48+11:00,7246,Unoccupied,17548,"-37.81102194442785, 144.9882041054858"
2025-08-08T19:05:39+10:00,2024-11-03T23:00:53+11:00,7246,Unoccupied,17551,"-37.81099970879475, 144.9880016185889"
2025-08-08T19:05:39+10:00,2024-11-03T12:43:42+11:00,7246,Unoccupied,17553,"-37.810984950885526, 144.98786661742378"
2025-08-08T19:05:39+10:00,2024-11-03T20:25:20+11:00,7246,Unoccupied,17570,"-37.810859147772454, 144.98671917327061"
2025-08-08T19:05:39+10:00,2024-11-03T22:10:16+11:00,7246,Unoccupied,17561,"-37.81092570027397, 144.9873266507209"
2025-08-08T19:05:39+10:00,2024-11-03T21:53:51+11:00,7243,Unoccupied,20631,"-37.81100061834565, 144.98356848407514"
2025-08-08T19:05:39+10:00,2024-11-03T21:52:21+11:00,7250,Unoccupied,25127,"-37.810994368387725, 144.9833283681649"
2025-08-08T19:05:39+10:00,2024-11-03T21:00:11+11:00,7250,Unoccupied,25126,"-37.811044593293914, 144.98332011166713"
2025-08-08T19:05:39+10:00,2024-11-03T22:14:14+11:00,7250,Unoccupied,25123,"-37.811199260871504, 144.9832946684702"
2025-08-08T19:05:39+10:00,2024-11-03T23:00:09+11:00,7250,Unoccupied,25116,"-37.81189716183563, 144.98317706601352"
2025-08-08T19:05:39+10:00,2024-11-03T22:13:51+11:00,7250,Unoccupied,25114,"-37.81199943977911, 144.98316007146738"
2025-08-08T19:05:39+10:00,2024-11-03T22:51:14+11:00,7250,Unoccupied,25113,"-37.812051247573365, 144.98315146109593"
2025-08-08T19:05:39+10:00,2024-11-03T22:17:12+11:00,7250,Unoccupied,25110,"-37.812207099425834, 144.9831254828146"
2025-08-08T19:05:39+10:00,2024-11-03T21:02:43+11:00,7250,Unoccupied,25108,"-37.81231071975523, 144.98310827216727"
2025-08-08T19:05:39+10:00,2024-11-03T21:29:16+11:00,7250,Unoccupied,25107,"-37.81236252909642, 144.98309982823707"
2025-08-08T19:05:39+10:00,2024-11-03T19:21:08+11:00,7250,Unoccupied,25106,"-37.81241434251265, 144.98309129257075"
2025-08-08T19:05:39+10:00,2024-11-03T22:53:38+11:00,7250,Unoccupied,25102,"-37.81272145577907, 144.98304026861962"
2025-08-08T19:05:39+10:00,2024-11-03T21:30:05+11:00,7250,Unoccupied,25101,"-37.812773118326504, 144.98303152995115"
2025-08-08T19:05:39+10:00,2024-11-03T18:38:54+11:00,7250,Unoccupied,25100,"-37.81282437251139, 144.98302293872766"
2025-08-08T19:05:39+10:00,2024-11-03T19:06:41+11:00,7250,Unoccupied,25090,"-37.81334208139449, 144.98293524051115"
2025-08-08T19:05:39+10:00,2024-11-03T18:25:44+11:00,7250,Unoccupied,25087,"-37.813498040492945, 144.9829085647484"
2025-08-08T19:05:39+10:00,2024-11-03T21:55:59+11:00,7250,Unoccupied,25086,"-37.81355037516863, 144.9828996892762"
2025-08-08T19:05:39+10:00,2024-11-03T19:14:39+11:00,7250,Unoccupied,25085,"-37.81360109380566, 144.982890995505"
2025-08-08T19:05:39+10:00,2024-11-03T19:58:52+11:00,7250,Unoccupied,25081,"-37.81453005580256, 144.982732044596"
2025-08-08T19:05:39+10:00,2024-11-03T21:53:46+11:00,7250,Unoccupied,25079,"-37.81442568082309, 144.98274996339433"
2025-08-08T19:05:39+10:00,2024-11-03T21:08:31+11:00,7250,Unoccupied,25078,"-37.81437396594851, 144.98275884796442"
2025-08-08T19:05:39+10:00,2024-11-03T20:00:47+11:00,7250,Unoccupied,25072,"-37.814063575157334, 144.98281208151866"
2025-08-08T19:05:39+10:00,2024-11-03T18:19:04+11:00,7250,Unoccupied,25062,"-37.815148933119175, 144.98262594617208"
2025-08-08T19:05:39+10:00,2024-11-03T23:36:09+11:00,7250,Unoccupied,25057,"-37.81540711679997, 144.98258175058874"
2025-08-08T19:05:39+10:00,2024-11-03T18:37:29+11:00,7250,Unoccupied,25056,"-37.81545864733447, 144.98257289243057"
2025-08-08T19:05:39+10:00,2025-08-08T16:40:06+10:00,7264,Unoccupied,10974,"-37.81409731914398, 144.97772681570615"
2025-08-08T19:05:39+10:00,2025-08-08T17:13:42+10:00,7264,Unoccupied,10969,"-37.813838329351434, 144.97777011422983"
2025-08-08T19:05:39+10:00,2025-08-08T18:01:12+10:00,7264,Unoccupied,10970,"-37.813890136730286, 144.97776148278598"
2025-08-08T19:05:39+10:00,2025-08-08T15:23:53+10:00,7301,Unoccupied,17283,"-37.81630487169589, 144.97733857144476"
2025-08-08T19:05:39+10:00,2025-08-08T12:16:02+10:00,7301,Unoccupied,17281,"-37.816286319598056, 144.9772013136986"
2025-08-08T19:05:39+10:00,2025-07-24T17:39:56+10:00,7301,Unoccupied,17212,"-37.81602026109468, 144.97531410319112"
2025-08-08T19:05:39+10:00,2025-08-08T18:57:16+10:00,7401,Unoccupied,50849,"-37.81467934569682, 144.97168311086494"
2025-08-08T19:05:39+10:00,2025-08-08T18:44:48+10:00,7365,Unoccupied,62332,"-37.8181740333503, 144.9569940034882"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:11+10:00,,Unoccupied,64572,"-37.813108026939545, 144.96331982269274"
2025-08-08T19:05:39+10:00,2024-04-05T13:02:39+11:00,,Unoccupied,61019,"-37.816016990480485, 144.96862795159677"
2025-08-08T19:05:39+10:00,2025-08-08T18:57:29+10:00,7450,Unoccupied,61152,"-37.81711533512234, 144.96485781621857"
2025-08-08T19:05:39+10:00,2024-05-15T11:26:23+10:00,,Unoccupied,64377,"-37.81172799964973, 144.96803706775827"
2025-08-08T19:05:39+10:00,2025-06-02T19:37:19+10:00,7575,Unoccupied,65621,"-37.81407176893043, 144.95572988624758"
2025-08-08T19:05:39+10:00,2025-08-08T17:41:47+10:00,7528,Unoccupied,63151,"-37.8165324921413, 144.9591925424974"
2025-08-08T19:05:39+10:00,2024-12-17T11:50:55+11:00,7497,Unoccupied,66835,"-37.80868691636881, 144.96667528343318"
2025-08-08T19:05:39+10:00,2025-08-08T15:21:00+10:00,,Unoccupied,7894,"-37.80983351519755, 144.97896296293217"
2025-08-08T19:05:39+10:00,2023-10-25T09:53:30+11:00,,Unoccupied,5726,"-37.81067888362958, 144.96773985234773"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:30+10:00,,Unoccupied,62062,"-37.816091629688714, 144.96476635648838"
2025-08-08T19:05:39+10:00,2025-08-08T17:02:04+10:00,7189,Unoccupied,62058,"-37.816001256997616, 144.96507840798898"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:04+10:00,7190,Unoccupied,62029,"-37.81597589669934, 144.96461217547073"
2025-08-08T19:05:39+10:00,2025-08-08T19:03:53+10:00,7452,Unoccupied,60229,"-37.8172368356614, 144.967879074441"
2025-08-08T19:05:39+10:00,2025-08-08T17:48:02+10:00,7452,Unoccupied,60230,"-37.817259031680905, 144.96780288709834"
2025-08-08T19:05:39+10:00,2025-08-08T18:03:11+10:00,,Unoccupied,60241,"-37.81715872785921, 144.96881942436428"
2025-08-08T19:05:39+10:00,2025-08-08T18:20:31+10:00,,Unoccupied,60242,"-37.81717987559302, 144.9687481601918"
2025-08-08T19:05:39+10:00,2025-08-08T18:36:02+10:00,7359,Unoccupied,61916,"-37.81493352939281, 144.96817353069463"
2025-08-08T19:05:39+10:00,2025-08-08T16:06:26+10:00,7630,Unoccupied,51616,"-37.81607479216211, 144.96972864047393"
2025-08-08T19:05:39+10:00,2024-12-16T12:36:46+11:00,7494,Unoccupied,67050,"-37.80998224279378, 144.96276328434533"
2025-08-08T19:05:39+10:00,2025-08-08T18:26:19+10:00,7672,Unoccupied,50673,"-37.808586370255014, 144.97163949159662"
2025-08-08T19:05:39+10:00,2025-08-08T17:25:40+10:00,7273,Unoccupied,50657,"-37.808139610732866, 144.9715608503775"
2025-08-08T19:05:39+10:00,2025-08-08T18:53:20+10:00,7541,Unoccupied,65868,"-37.80906845855351, 144.96951064397913"
2025-08-08T19:05:39+10:00,2025-08-08T12:03:34+10:00,7329,Unoccupied,53827,"-37.81852457756679, 144.962895139982"
2025-08-08T19:05:39+10:00,2025-08-08T17:17:27+10:00,,Unoccupied,63221,"-37.8168909903052, 144.95761059614463"
2025-08-08T19:05:39+10:00,2025-08-08T18:53:08+10:00,7643,Unoccupied,57923,"-37.81966279579272, 144.95455527327397"
2025-08-08T19:05:39+10:00,2025-08-08T18:45:49+10:00,,Unoccupied,61522,"-37.819114005368036, 144.9579063387825"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:46+10:00,7765,Unoccupied,65333,"-37.81210377939409, 144.9625391793404"
2025-08-08T19:05:39+10:00,2024-10-21T13:22:49+11:00,7770,Unoccupied,65362,"-37.81213575626241, 144.96310535738132"
2025-08-08T19:05:39+10:00,2025-08-08T17:33:44+10:00,7763,Unoccupied,65015,"-37.809550429317284, 144.97125239981352"
2025-08-08T19:05:39+10:00,2025-08-08T18:54:03+10:00,,Unoccupied,54247,"-37.81569919556521, 144.96089530142967"
2025-08-08T19:05:39+10:00,2025-08-08T18:47:19+10:00,7347,Unoccupied,56532,"-37.81630177020598, 144.95715868822862"
2025-08-08T19:05:39+10:00,2025-08-08T16:06:29+10:00,7689,Unoccupied,54317,"-37.814359846257474, 144.9605299598744"
2025-08-08T19:05:39+10:00,2025-08-08T17:44:54+10:00,7689,Unoccupied,54316,"-37.814427556545596, 144.96056074711407"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:23+10:00,7948,Unoccupied,67429,"-37.81299313214295, 144.95180691803887"
2025-08-08T19:05:39+10:00,2025-07-24T11:31:11+10:00,,Unoccupied,53228,"-37.81268261039757, 144.96233674305154"
2025-08-08T19:05:39+10:00,2024-12-29T23:42:53+11:00,7389,Unoccupied,53215,"-37.81264662224933, 144.96252900900953"
2025-08-08T19:05:39+10:00,2025-08-08T19:03:35+10:00,7389,Unoccupied,53216,"-37.812594082295504, 144.96250486316757"
2025-08-23T22:17:33+10:00,2025-08-23T22:02:33+10:00,7392,Unoccupied,9375,"-37.803180763794366, 144.95831256720936"
2025-08-22T19:31:27+10:00,2025-08-22T19:27:27+10:00,7647,Unoccupied,50522,"-37.809863966907926, 144.97222698193443"
2025-08-19T05:18:45+10:00,2025-08-19T05:18:45+10:00,7347,Unoccupied,56530,"-37.81640689634371, 144.95720634901915"
2025-08-17T17:34:45+10:00,2025-08-17T17:21:45+10:00,7250,Unoccupied,25062,"-37.815148933119175, 144.98262594617208"
2025-09-03T11:53:49+10:00,2025-09-03T11:38:49+10:00,7753,Unoccupied,9645,"-37.80508173668994, 144.9486606766646"
2025-08-15T01:22:27+10:00,2025-08-15T01:17:27+10:00,7547,Unoccupied,66431,"-37.813323494283814, 144.9547298672462"
2025-08-18T21:42:06+10:00,2025-08-18T21:35:06+10:00,7748,Unoccupied,11485,"-37.80315648178227, 144.95056431215517"
2025-08-25T23:46:01+10:00,2025-08-25T23:31:01+10:00,7570,Unoccupied,65048,"-37.80965891045284, 144.97121818720672"
2025-09-06T07:48:24+10:00,2025-09-06T07:29:24+10:00,7556,Unoccupied,65132,"-37.81028121719562, 144.96909321496474"
2025-09-06T13:52:55+10:00,2025-09-06T13:45:55+10:00,7053,Unoccupied,10279,"-37.79506794595409, 144.97277440018868"
2025-08-30T18:51:00+10:00,2025-08-30T18:39:00+10:00,7354,Unoccupied,62416,"-37.81853717941904, 144.95573016418047"
2025-08-27T20:09:35+10:00,2025-08-27T20:03:35+10:00,7170,Unoccupied,13444,"-37.81961385206357, 144.94424841015024"
2025-08-10T16:32:45+10:00,2025-08-10T16:26:45+10:00,7721,Unoccupied,24048,"-37.804827598941316, 144.95726228510551"
2025-08-29T21:08:05+10:00,2025-08-29T20:47:05+10:00,7533,Unoccupied,62658,"-37.81282049175118, 144.9718874027827"
2025-08-12T10:26:03+10:00,2025-08-12T10:25:03+10:00,7236,Unoccupied,7841,"-37.80977967410343, 144.9771881115722"
2025-08-27T21:51:22+10:00,2025-08-27T21:50:22+10:00,7708,Unoccupied,11944,"-37.80153839590258, 144.95493989008185"
2025-08-10T12:37:43+10:00,2025-08-10T12:08:43+10:00,7538,Unoccupied,64270,"-37.81100111533648, 144.97052846689505"
2025-08-19T02:06:38+10:00,2025-08-19T01:56:38+10:00,7274,Unoccupied,50678,"-37.80819872081621, 144.97146215335894"
2025-08-25T03:33:16+10:00,2025-08-25T03:22:16+10:00,7081,Unoccupied,8396,"-37.80684173874762, 144.97325296739342"
2025-08-15T11:02:45+10:00,2025-08-15T10:55:45+10:00,7575,Unoccupied,65625,"-37.81414297118688, 144.9554777145556"
2025-08-25T10:06:38+10:00,2025-08-25T09:40:38+10:00,7674,Unoccupied,51831,"-37.81440744563561, 144.9688341372144"
2025-08-18T13:47:18+10:00,2025-08-18T13:47:18+10:00,7939,Unoccupied,57649,"-37.80969112401428, 144.95248077053498"
2025-08-22T06:16:12+10:00,2025-08-22T05:51:12+10:00,7563,Unoccupied,65838,"-37.808989664207985, 144.9696095894605"
2025-08-30T05:43:56+10:00,2025-08-30T05:39:56+10:00,7402,Unoccupied,50852,"-37.81449048070375, 144.97159578905166"
2025-08-29T02:17:08+10:00,2025-08-29T01:49:08+10:00,7939,Unoccupied,57643,"-37.80999043132775, 144.95263935688112"
2025-08-12T12:09:37+10:00,2025-08-12T12:04:37+10:00,7436,Unoccupied,60137,"-37.81635684169974, 144.97153070955025"
2025-09-07T11:27:40+10:00,2025-09-07T11:04:40+10:00,7190,Unoccupied,62052,"-37.815892260608635, 144.9654515548818"
2025-08-21T17:48:37+10:00,2025-08-21T17:30:37+10:00,7610,Unoccupied,54530,"-37.81246195088824, 144.95954099972948"
2025-08-27T12:09:26+10:00,2025-08-27T11:56:26+10:00,7255,Unoccupied,17940,"-37.81198301678096, 144.98775320534077"
2025-08-18T09:20:07+10:00,2025-08-18T09:06:07+10:00,7557,Unoccupied,65212,"-37.81090906486972, 144.96662346197735"
2025-08-14T14:51:35+10:00,2025-08-14T14:49:35+10:00,7486,Unoccupied,56920,"-37.817217334803146, 144.9559842619019"
2025-08-26T17:28:50+10:00,2025-08-26T17:06:50+10:00,7163,Unoccupied,21371,"-37.8201632891837, 144.94866249907489"
2025-08-11T08:21:32+10:00,2025-08-11T08:14:32+10:00,7184,Unoccupied,20585,"-37.82117092436043, 144.94719468814355"
